player,card_kind,card_name,flavor_name,set_code,collector_number,uuid,rarity,published_image,picture_url,sha256,dimensions
Will,official,Manabarbs,,WLX,074,562feb31-35f9-5754-9605-17216e91af33,special,images/WLX/074-0c78f3917138.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/074-0c78f3917138.jpg,0c78f3917138aee7db01b7146484c1abaa5f2cd712b80378ae9b345c0f0f2ffb,2976x4152
Will,official,Mayhem Devil,,WLX,075,5e8057a1-46e7-578d-bffb-909ea8867986,special,images/WLX/075-65773d28c97b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/075-65773d28c97b.jpg,65773d28c97bdea94bfd43106237b23a97144330bc23c0b9b13f465e5c634fef,2976x4152
Will,official,Mind Stone,,WLX,076,3e63f6c6-5050-5ed3-b89d-ba8045858fc4,special,images/WLX/076-16757cfd9831.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/076-16757cfd9831.jpg,16757cfd98314c4082723def3ea1cce2912f6d343b29d70894794c63905c78bb,2976x4152
Will,official,Molten Echoes,,WLX,077,e9c32b86-c386-5627-ad5b-9b5d5cd5b487,special,images/WLX/077-5c58eff9c461.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/077-5c58eff9c461.jpg,5c58eff9c461a7f35eb4d2c96592d95459b52405ea4b1e9542396c8b3afa2828,2976x4152
Will,official,Monstrous Vortex,,WLX,078,25fbfd94-6bbd-5a44-b45e-9d3033e2a2c3,special,images/WLX/078-b69673500f7b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/078-b69673500f7b.jpg,b69673500f7ba9e584f374d93cf4faa51c0de581fd58fdfac2285cbb46d5e595,2976x4152
Will,official,Nightshade Harvester,,WLX,079,764c3846-a2a8-530e-89ac-86d5fffa6759,special,images/WLX/079-fd709dd99d36.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/079-fd709dd99d36.jpg,fd709dd99d3664679910fb0f402ccd56ee4fbf5700f9be575f290dd78a0e6948,2976x4152
Will,official,Oath of Lieges,,WLX,080,9bfb3042-209d-5e9b-a75e-92c3698eead4,special,images/WLX/080-37c4a8c03ced.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/080-37c4a8c03ced.jpg,37c4a8c03ced7e8605de994d77ec3fb596c4ee4a9bce14c451e0d9243b43923a,2976x4152
Will,official,"Omnath, Locus of Rage",,WLX,081,c099b5a8-a680-5561-ba9e-5f6e0772e4ba,special,images/WLX/081-7f7cc0bb30b8.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/081-7f7cc0bb30b8.jpg,7f7cc0bb30b810ef0149bfb9348d5550ce8a86c2ae67144539a115f8c68f619d,2976x4152
Will,official,"Omnath, Locus of the Roil",,WLX,082,0f59ac3d-d64b-5b02-8fb6-135bf7972988,special,images/WLX/082-90399ded5283.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/082-90399ded5283.jpg,90399ded528320039bf3409f673c9ec8bd1518bb8dfc9297c078cfdcf86bc8e6,2976x4152
Will,official,Otepec Huntmaster,,WLX,083,9dcc54d5-cc34-51c4-9a5e-195d36d93fd1,special,images/WLX/083-1282beb8518b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/083-1282beb8518b.jpg,1282beb8518b0fc18dde6524044bb798009716f20a8b11d442bf51ad276bde01,2976x4152
Will,official,Overgrowth Elemental,,WLX,084,bccf757f-2eab-52a9-9557-992563804a18,special,images/WLX/084-0e553f8c1bed.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/084-0e553f8c1bed.jpg,0e553f8c1bed9572669c8de4dbd7023f66a8aeea48790f95061a06593a00163e,2976x4152
Will,official,Painful Quandary,,WLX,085,c3182a5b-9f67-5482-b479-b4a264147eb4,special,images/WLX/085-bb73d3884cf3.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/085-bb73d3884cf3.jpg,bb73d3884cf33ef883112f077bcaacf7683996406202fda7db0cfcb4ea5b3651,2976x4152
Will,official,"Pantlaza, Sun-Favored",,WLX,086,74c5e994-be9c-58f7-baff-c25feaaf6b7c,special,images/WLX/086-46e2d9a78735.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/086-46e2d9a78735.jpg,46e2d9a787351f9a75aff292237787f27f2039585cf4e86ec8a8437375d57b66,2976x4152
Will,official,Persistent Constrictor,,WLX,087,cb93f0b3-0b8c-5483-bb99-cdddaecc7e7e,special,images/WLX/087-c1229e76bf4b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/087-c1229e76bf4b.jpg,c1229e76bf4b7a646f809f18eb2e584e3f4020892042b3092821bd041a332d9e,2976x4152
Will,official,Phyrexian Triniform,,WLX,089,5e5ab8a4-d9d7-5b8e-8e8d-63b7869f1034,special,images/WLX/089-c376ee459326.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/089-c376ee459326.jpg,c376ee459326152aef273d924067de6212f48930a34403c906ffe8ae0b324ece,2976x4152
Will,official,"Plagon, Lord of the Beach",,WLX,090,7ff767ae-38de-5440-96b6-eb9c22a31fd3,special,images/WLX/090-a8a9c077a6c4.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/090-a8a9c077a6c4.jpg,a8a9c077a6c40c8b71506bcd1c46b270333888d6187a25c633ee1aaea5858728,2976x4152
Will,official,Pyre of Heroes,,WLX,091,97c1f95e-da60-5876-84e8-a8db9ee8d115,special,images/WLX/091-9e2df6eb568a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/091-9e2df6eb568a.jpg,9e2df6eb568a977aa18fccfd902aa82106e5421c4f8c06d8b14dbe2edcbd9682,2976x4152
Will,official,Railway Brawler,,WLX,093,8e571301-ea33-57b8-957d-1a780fa47d1c,special,images/WLX/093-bed878edce63.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/093-bed878edce63.jpg,bed878edce631096a38e555b760862ba98067c0194db81f674259a035b81ac31,2976x4152
Will,official,Rakdos Charm,,WLX,094,ada2d526-a6f3-598f-ac5e-ff15395821a6,special,images/WLX/094-e77b2f80abd1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/094-e77b2f80abd1.jpg,e77b2f80abd14d4eee4317bdc75d6961d331943f944ab77a75a5e309567548d8,2976x4152
Will,official,Rakdos Signet,,WLX,095,38f78c4d-2c8c-5e36-8895-3ca89c6b10a2,special,images/WLX/095-84ce7fd4c5c9.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/095-84ce7fd4c5c9.jpg,84ce7fd4c5c93bf8b9f04838692114fd3450f1478772d395c2a290f8c593fb30,2976x4152
Will,official,"Rakdos, Lord of Riots",,WLX,096,fa5a1535-e401-53d8-9f21-7f685735a812,special,images/WLX/096-cccb3594db89.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/096-cccb3594db89.jpg,cccb3594db8920874fadef3ea34ef1809d44a0f617b858ed93975c3ebd1cffdc,2976x4152
Will,official,Rampant Growth,,WLX,097,cd8d5327-ab90-5216-afe4-ca692db95ba8,special,images/WLX/097-18b475f8e4f0.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/097-18b475f8e4f0.jpg,18b475f8e4f02144c106b574b1aba87a236066f161fa31e2c3c33f0d5c564821,2976x4152
Will,official,Renewed Solidarity,,WLX,099,b97e2b01-4a5e-545e-96b1-56664e0e36b8,special,images/WLX/099-b7cd81c6d2d7.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/099-b7cd81c6d2d7.jpg,b7cd81c6d2d71c54441bff93b6c5aa6fa1fd5fbb6558e0587ad61845eee13f91,2976x4152
Will,official,Return of the Wildspeaker,,WLX,100,4ffa2def-d05a-5171-b061-b306966450ef,special,images/WLX/100-2a2cae478a81.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/100-2a2cae478a81.jpg,2a2cae478a815b8f76840a5ffa736551263f46d6194023f96aef7d3b858064ad,2976x4152
Will,official,"Rex, Cyber-Hound",,WLX,101,09555d08-199c-5909-96cf-757d56a1a894,special,images/WLX/101-2915d99b5e62.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/101-2915d99b5e62.jpg,2915d99b5e628e991041e38391b272fe12d9f30f79b109c57e27058c587945a4,2976x4152
Will,official,Ripples of Undeath,,WLX,102,468fe768-3049-5f51-801c-6fb84a82e434,special,images/WLX/102-7b12c0614722.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/102-7b12c0614722.jpg,7b12c0614722757f554c705d3414829f64f360d87194289185b9b30ffccc80b9,2976x4152
Will,official,Risen Reef,,WLX,103,971b12bc-b572-5820-8d02-0ccf03cc44d1,special,images/WLX/103-5ade4a09e8c0.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/103-5ade4a09e8c0.jpg,5ade4a09e8c0fcc16f3bdc1733c681fbdf1715f044fbb11182893cc27bede7dd,2976x4152
Will,official,Roiling Vortex,,WLX,104,03b2cc1d-96b1-5d93-84b6-f59836af1bf5,special,images/WLX/104-7cddc9eaef5a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/104-7cddc9eaef5a.jpg,7cddc9eaef5adb9768bf1ca1c1f18926989b37e58add363325814aa2a3f6518e,2976x4152
Will,official,Rotting Regisaur,,WLX,105,9adabe42-d42b-56ba-8145-8d54a30a25c9,special,images/WLX/105-a66cdbc12705.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/105-a66cdbc12705.jpg,a66cdbc12705aaf92534bdef2126737e36d27272a7f3b7f35ac9027cd5a4ddf5,2976x4152
Will,official,Rug of Smothering,,WLX,106,31082f7e-bb34-53d2-9470-715cdde2a9a0,special,images/WLX/106-35680484ce5d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/106-35680484ce5d.jpg,35680484ce5d701a31a92d6c79579ab274c3b536058ef240cb96aec25e95e149,2976x4152
Will,official,Sawhorn Nemesis,,WLX,107,577ae408-e88c-5d9a-b2a7-4ca03f4f42de,special,images/WLX/107-770a9bf22e46.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/107-770a9bf22e46.jpg,770a9bf22e46069a78f67ec7aac13f8d37ef842cbaeebcd71483e1836385b531,2976x4152
Will,official_double_faced,"Etali, Primal Conqueror",,WLX,108,5cc6c1fd-ad6b-5707-8135-5f3210657325,special,images/WLX/108-front-d0eacdda6bf2.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/108-front-d0eacdda6bf2.jpg,d0eacdda6bf221d83e4e4e80ed80494c2457f3975ce0c29ae3727268b2042bee,2976x4152
Will,official_double_faced,"Etali, Primal Sickness",,WLX,108,5cc6c1fd-ad6b-5707-8135-5f3210657325,special,images/WLX/108-back-a9aa7d3bdd6e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/108-back-a9aa7d3bdd6e.jpg,a9aa7d3bdd6e0d429c1207d0a0941a2bffec25da9a49d946be50d25be47c4366,2976x4152
Will,official,Scion of Calamity,,WLX,109,831067cb-33c5-5457-8cd1-fe2f6cf1d11b,special,images/WLX/109-bf7e58450ce7.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/109-bf7e58450ce7.jpg,bf7e58450ce774f072c7b6475de1baeb43292045c17aa89ed2a2916ca9b2b011,2976x4152
Will,official,"Selvala, Heart of the Wilds",,WLX,110,bcbd667e-bf58-5681-94cf-4de9415b5d9c,special,images/WLX/110-ad1a69271419.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/110-ad1a69271419.jpg,ad1a692714190bfd50cd4b2d133b3122038e972b303c924fe2e0261904934fdf,2976x4152
Will,official,Shadowgrange Archfiend,,WLX,111,72beb555-48b2-5e39-a173-4392df28a4eb,special,images/WLX/111-7badf7ac6a54.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/111-7badf7ac6a54.jpg,7badf7ac6a542225392b2bad8a0ba8e06e72b64c03e13bad3daa6add776b92bd,2976x4152
Will,official,Sign in Blood,,WLX,112,48932781-9315-560a-9bbb-4ddb4fc96b92,special,images/WLX/112-197ed15dfe4f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/112-197ed15dfe4f.jpg,197ed15dfe4f08f672b5a9069d57b39d8480d28ce1cc494704dc729cf8d5ea7d,2976x4152
Will,official,Skull Storm,,WLX,113,95e98a94-adb8-5870-ab38-baa7da540048,special,images/WLX/113-5af3f8faf350.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/113-5af3f8faf350.jpg,5af3f8faf3506eb9608f5364297de614c1a7a67817712aadd390cbed3d44e33f,2976x4152
Will,official,Sneak Attack,,WLX,114,7da8f0ff-dc9f-5db4-96d0-d825d4c2007d,special,images/WLX/114-06ebd9301984.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/114-06ebd9301984.jpg,06ebd9301984fd644382aef78cf30b46e3be5efb2bb46e5abe99137e8914cb4f,2976x4152
Will,official,Soldevi Adnate,,WLX,115,6e0f22c8-0046-5944-8a94-64a790aba183,special,images/WLX/115-a941943adceb.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/115-a941943adceb.jpg,a941943adcebb6c68e547eaf59f6e101e4b7ecc577a87cbb549f5fc96bb4c08c,2976x4152
Will,official,"Solphim, Mayhem Dominus",,WLX,116,088e3e7d-1a0b-5ca8-ac90-a59033f00021,special,images/WLX/116-cc59d4418e3d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/116-cc59d4418e3d.jpg,cc59d4418e3d43e9999e514703c8af1f11f25414e8c80bff77869ad87a7ba69e,2976x4152
Will,official,Songs of the Damned,,WLX,117,29250f84-615a-5e25-814f-301a67e3d0bf,special,images/WLX/117-faefadb48e9a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/117-faefadb48e9a.jpg,faefadb48e9a7d4b22e9794348322655504db29ae048a777e5a46be9f11a8c7f,2976x4152
Will,official,Spiteful Visions,,WLX,118,54588855-d49c-5382-b48f-f9490566d40b,special,images/WLX/118-6de0f9b9d16d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/118-6de0f9b9d16d.jpg,6de0f9b9d16d8a25c8a3f5390721aa20ccb3ca315d204517bd5cc61b4ef955dc,2976x4152
Will,official,Star Athlete,,WLX,119,557a64d0-b5a3-56cc-aa65-e0a99f3fb01e,special,images/WLX/119-09647ba640ae.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/119-09647ba640ae.jpg,09647ba640aedab6699925d77d22525f8eabf2e8df96fde92f2fff8f779813cd,2976x4152
Will,official,Stormfist Crusader,,WLX,120,a39ba1b9-c840-5fcb-b949-ccb98bcccf0b,special,images/WLX/120-5a43795e3c2e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/120-5a43795e3c2e.jpg,5a43795e3c2edf2c34e491d2a83a76bd661860eee0b91c3d121c1f6e4a20d68d,2976x4152
Will,official,Sundial of the Infinite,,WLX,121,3a207b04-a6fd-588b-a74b-c92a907421fd,special,images/WLX/121-8c3ded4fc498.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/121-8c3ded4fc498.jpg,8c3ded4fc498338851e28c33e7fcf2322e02bbb7c9554df299593e5625e48770,2976x4152
Will,official,Suspended Sentence,,WLX,122,7658cc5f-fd63-56bd-8596-5904d40d776b,special,images/WLX/122-b63457743113.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/122-b63457743113.jpg,b63457743113fa68fd4d1dcdc93050e38c722c55fe02d0410eb4320508479cd2,2976x4152
Will,official,Talisman of Indulgence,,WLX,123,4ce74e2f-414e-5435-9534-5760e9c80db5,special,images/WLX/123-4b1cb82e82cc.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/123-4b1cb82e82cc.jpg,4b1cb82e82cc0fc02c0ce4a3fc251fd223fc75b518661c5d71783496f3d49ad8,2976x4152
Will,official,Temple Altisaur,,WLX,124,396fe8d7-a4d4-578e-b179-8c3c9b18b0c7,special,images/WLX/124-5d5ef2a6b60e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/124-5d5ef2a6b60e.jpg,5d5ef2a6b60ea451719b29ccd009786396ea549037bf9124e89ad6b9bf54f123,2976x4152
Will,official,Teval's Judgment,,WLX,125,f8714545-a33d-5e9b-a783-e19aeebbb0cd,special,images/WLX/125-9217cf728b24.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/125-9217cf728b24.jpg,9217cf728b24b5186e8047be45fc5053f5f7694476d8cdc8b194bbffdf8a3440,2976x4152
Will,official,The Great Henge,,WLX,126,3213f7f0-673a-5a65-9e07-9569a411ac89,special,images/WLX/126-92769fe21939.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/126-92769fe21939.jpg,92769fe219394dc3d469335d1ace692525a23e388e97bad052136827364c4279,2976x4152
Will,official,The Meathook Massacre,,WLX,127,cafd6ac2-33eb-549d-8089-80edf9371242,special,images/WLX/127-447cab1034ff.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/127-447cab1034ff.jpg,447cab1034ff5bc4572086f031e1e73b571d19d0d4ed9d280c83cf55fa3118bb,2976x4152
Will,official,Thought Vessel,,WLX,128,7ca2838a-7cb1-5faa-9a06-033192490d18,special,images/WLX/128-340ec78213b4.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/128-340ec78213b4.jpg,340ec78213b4ea8a54d1e3762d29ef8ade30d88667f7d34f14b73a1f0e638a90,2976x4152
Will,official,Three Visits,,WLX,129,37ae3ec8-18e5-51ec-a987-01cba1fd34b6,special,images/WLX/129-70258f4a6a8e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/129-70258f4a6a8e.jpg,70258f4a6a8e232641009039190eb3a9f6e1e2592af41a54bab30fdf15f7c6bc,2976x4152
Will,official,Timeless Lotus,,WLX,130,3613bec9-545c-5f39-9d7d-b02f28ca388d,special,images/WLX/130-4c0f3be7fc84.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/130-4c0f3be7fc84.jpg,4c0f3be7fc84d981e984eecd104b43eb043b102cb83e745743a6bf4775b4240f,2976x4152
Will,official,"Torbran, Thane of Red Fell",,WLX,131,c82c6bf9-440d-5049-85df-bc6426693aeb,special,images/WLX/131-c6dd52b376ec.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/131-c6dd52b376ec.jpg,c6dd52b376ec2eaae7b96d3e2d2853f902d8bfb325d5950d166d7a52ca3a0f2d,2976x4152
Will,official,Umbral Collar Zealot,,WLX,132,a735e69b-f9ae-5bd2-a773-ca21d4e78aa5,special,images/WLX/132-fdff0079ebbe.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/132-fdff0079ebbe.jpg,fdff0079ebbedaf8a4266a05c8873c260e4f86827a8ef6ece64978df2e4cde55,2976x4152
Will,official,"Valgavoth, Terror Eater",,WLX,133,18e0dd50-06b6-5eae-9abd-7f7fb27bdfca,special,images/WLX/133-794cd536aa3f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/133-794cd536aa3f.jpg,794cd536aa3f74d6ccc2a6e4b2ab1eeb7f379944218e24e3e34ee77bdb898c9d,2976x4152
Will,official,Vile Entomber,,WLX,134,f0d4e14d-2ab4-596c-b99f-47276b25f754,special,images/WLX/134-a46da6494948.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/134-a46da6494948.jpg,a46da6494948eb2a90c4caaf7c065c857842df3e7c5b9398c747fa0b5c5a5a6a,2976x4152
Will,official,Warstorm Surge,,WLX,135,9d926a49-75e8-54d2-85f4-872bbdc7c2c9,special,images/WLX/135-3d796c773f33.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/135-3d796c773f33.jpg,3d796c773f33d59aac552841da7e12d05c9fce66b44ef0f70b555de510c349a5,2976x4152
Will,official,Whip of Erebos,,WLX,136,7381320b-ccc5-5cc6-9d28-5a269fce6a3c,special,images/WLX/136-7e4219d3701a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/136-7e4219d3701a.jpg,7e4219d3701acc027f89a2911542fea3b5f4e9f187d87a9ff78a228a0f55a8e5,2976x4152
Will,official,Wrathful Raptors,,WLX,137,aef21de6-606a-584a-bcee-7c0e1ce82fa1,special,images/WLX/137-a396ef696b14.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/137-a396ef696b14.jpg,a396ef696b146725a7e732ecc41d4ba84998decb35cc19196d04eb92db33b7aa,2976x4152
Will,official,Yurlok of Scorch Thrash,,WLX,138,52248ee2-127b-5eb4-87b3-432b24b685ee,special,images/WLX/138-b326a42052a7.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/138-b326a42052a7.jpg,b326a42052a7580ab069abcb7d0a84bc1166c45de7c83fb694e40073f86576dc,2976x4152
Will,official,Zero Point Ballad,,WLX,139,bc7e50cf-d4c2-54fe-a470-36e43a53792b,special,images/WLX/139-9e2c4d1b08c1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/139-9e2c4d1b08c1.jpg,9e2c4d1b08c19f26d377e6ae61b282ef2346a59c55f2a7af6384887cb1a96f74,2976x4152
Will,official_token,Avatar Token  ,,WLX,140,1b2d65b7-11d5-5c54-9ac9-dcd010619788,special,images/WLX/140-415b63215dfd.png,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/140-415b63215dfd.png,415b63215dfd1a78fff07e6892a05fe0292741c6af963c4484661ed2174ce45d,2976x4152
Alex,official,All That Glitters,,WLX,141,7370c22a-b974-51e7-885f-2d27bc6bd334,special,images/WLX/141-756421ba8dd1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/141-756421ba8dd1.jpg,756421ba8dd1b70999012e96b742b1b583ad427c1b2830101ed2c6021a7b083c,2976x4152
Alex,official,An Offer You Can't Refuse,,WLX,142,27e6f656-20e5-5705-b8e1-b019510546b4,special,images/WLX/142-55ea3c68f8bb.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/142-55ea3c68f8bb.jpg,55ea3c68f8bba17e80073a88602268acfeef5af8b48a1a29e7c38eaafe26202a,2976x4152
Alex,official,Avatar's Wrath,,WLX,143,0df652bc-14c4-5a70-986b-a993646dd3c8,special,images/WLX/143-607d1df83142.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/143-607d1df83142.jpg,607d1df831425076892d7fbc81c66c94aae4db4a5ea36969577c17c101c9dccc,2976x4152
Alex,official,Dovin's Veto,,WLX,144,4945e32e-cd65-5007-b94e-9e5c1110c2ff,special,images/WLX/144-35f52b4a6d4b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/144-35f52b4a6d4b.jpg,35f52b4a6d4bad89c01592bd1fcfa77ef0d4eaf3027f7f472de22c830e260869,2976x4152
Alex,official,Enlightened Tutor,,WLX,145,eeea02d0-6d13-53d6-b54b-d5724dbe406f,special,images/WLX/145-f887457b02e5.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/145-f887457b02e5.jpg,f887457b02e5ed196270ada9d2a5232e28aedfaeb6253df9f75d4f72fa6a464e,2976x4152
